Time,TZone,Severity,Logger,Thread,Text,Unnamed: 6
2020 05 27 07:51:39,400,ERROR,System.err,Agentry SAPWM_PS Worker 3344 Thread,	at com.syclo.sap.bapi.BAPI.checkForErrors(BAPI.java:370) |,
2020 05 27 07:51:39,400,ERROR,System.err,Agentry SAPWM_PS Worker 3344 Thread,	at com.syclo.sap.bapi.BAPI.run(BAPI.java:239) |,
2020 05 27 07:51:39,400,ERROR,System.err,Agentry SAPWM_PS Worker 3344 Thread,	at com.syclo.sap.component.notification.bapi.NotificationFetchBAPI.addGeoLocations(NotificationFetchBAPI.java:152) |,
2020 05 27 07:51:39,400,ERROR,System.err,Agentry SAPWM_PS Worker 3344 Thread,	at com.syclo.sap.component.notification.bapi.NotificationFetchBAPI.processResults(NotificationFetchBAPI.java:136) |,
2020 05 27 07:51:39,400,ERROR,System.err,Agentry SAPWM_PS Worker 3344 Thread,	at com.syclo.sap.workmanager.custom.notification.bapi.NotificationFetchBAPI.processResults(NotificationFetchBAPI.java:68) |,
2020 05 27 07:51:39,400,ERROR,System.err,Agentry SAPWM_PS Worker 3344 Thread,	at com.syclo.sap.workmanager.custom.notification.object.GetNotificationsStepHandler.run(GetNotificationsStepHandler.java:50) |,
2020 05 27 07:51:39,400,ERROR,System.err,Agentry SAPWM_PS Worker 3344 Thread,	at com.syclo.sap.workmanager.custom.notification.steplet.GetNotificationsSteplet.execute(GetNotificationsSteplet.java:36) |,
2020 05 27 07:51:39,400,ERROR,System.err,Agentry SAPWM_PS Worker 3344 Thread,	at com.syclo.sap.Steplet.doSteplet(Steplet.java:169) |,
2020 05 27 08:02:08,400,ERROR,com.sap.mobile.platform.server.agentry.console,Agentry SAPWM_PS Worker 3344 Thread,"Exception: 08:02:09 05/27/2020 : 20 (Agentry3), NoProductionLogic (No production logic, ), agent\AgentUserOSManager.cpp",
2020 05 27 08:03:05,400,ERROR,com.sap.mobile.platform.server.agentry.console,Agentry SAPWM_PS Worker 3344 Thread,"Exception: 08:03:05 05/27/2020 : 20 (Agentry3), NoProductionLogic (No production logic, ), agent\AgentUserOSManager.cpp",
2020 05 27 08:04:28,400,ERROR,com.sap.mobile.platform.server.agentry.console,Agentry SAPWM_PS Worker 3344 Thread,"Exception: 08:04:28 05/27/2020 : 20 (Agentry3), NoProductionLogic (No production logic, ), agent\AgentUserOSManager.cpp",
2020 05 27 08:10:03,400,ERROR,System.err,Agentry SAPWM Worker 3876 Thread,com.syclo.agentry.AgentryException: Can not determine valid Geospatial Services. |,
2020 05 27 08:10:03,400,ERROR,System.err,Agentry SAPWM Worker 3876 Thread, |,
2020 05 27 08:10:03,400,ERROR,System.err,Agentry SAPWM Worker 3876 Thread,	at com.syclo.sap.bapi.BAPIErrorHandler.init(BAPIErrorHandler.java:76) |,
2020 05 27 08:10:03,400,ERROR,System.err,Agentry SAPWM Worker 3876 Thread,	at com.syclo.sap.bapi.BAPIErrorHandler.<init>(BAPIErrorHandler.java:48) |,
2020 05 27 08:10:03,400,ERROR,System.err,Agentry SAPWM Worker 3876 Thread,	at com.syclo.sap.bapi.BAPI.checkForErrors(BAPI.java:370) |,
2020 05 27 08:10:03,400,ERROR,System.err,Agentry SAPWM Worker 3876 Thread,	at com.syclo.sap.bapi.BAPI.run(BAPI.java:239) |,
2020 05 27 08:10:03,400,ERROR,System.err,Agentry SAPWM Worker 3876 Thread,	at com.syclo.sap.component.workorder.bapi.WorkorderFetchBAPI.addGeoLocations(WorkorderFetchBAPI.java:250) |,
2020 05 27 08:10:03,400,ERROR,System.err,Agentry SAPWM Worker 3876 Thread,	at com.syclo.sap.component.workorder.bapi.WorkorderFetchBAPI.processResults(WorkorderFetchBAPI.java:230) |,
2020 05 27 08:10:03,400,ERROR,System.err,Agentry SAPWM Worker 3876 Thread,	at com.syclo.sap.component.lam.workorder.bapi.WorkorderFetchBAPI.processResults(WorkorderFetchBAPI.java:42) |,
2020 05 27 08:10:03,400,ERROR,System.err,Agentry SAPWM Worker 3876 Thread,	at com.syclo.sap.workmanager.custom.workorder.bapi.WorkorderFetchBAPI.processResults(WorkorderFetchBAPI.java:54) |,
2020 05 27 08:10:03,400,ERROR,System.err,Agentry SAPWM Worker 3876 Thread,	at com.syclo.sap.workmanager.custom.workorder.stephandler.GetWorkOrdersStepHandler.run(GetWorkOrdersStepHandler.java:43) |,
2020 05 27 08:10:03,400,ERROR,System.err,Agentry SAPWM Worker 3876 Thread,	at com.syclo.sap.workmanager.custom.workorder.steplet.GetWorkOrdersSteplet.execute(GetWorkOrdersSteplet.java:32) |,
2020 05 27 08:10:03,400,ERROR,System.err,Agentry SAPWM Worker 3876 Thread,	at com.syclo.sap.Steplet.doSteplet(Steplet.java:169) |,
2020 05 27 08:10:12,400,ERROR,System.err,Agentry SAPWM Worker 3876 Thread,com.syclo.agentry.AgentryException: Can not determine valid Geospatial Services. |,
2020 05 27 08:10:12,400,ERROR,System.err,Agentry SAPWM Worker 3876 Thread, |,
2020 05 27 08:10:12,400,ERROR,System.err,Agentry SAPWM Worker 3876 Thread,	at com.syclo.sap.bapi.BAPIErrorHandler.init(BAPIErrorHandler.java:76) |,
2020 05 27 08:10:12,400,ERROR,System.err,Agentry SAPWM Worker 3876 Thread,	at com.syclo.sap.bapi.BAPIErrorHandler.<init>(BAPIErrorHandler.java:48) |,
2020 05 27 08:10:12,400,ERROR,System.err,Agentry SAPWM Worker 3876 Thread,	at com.syclo.sap.bapi.BAPI.checkForErrors(BAPI.java:370) |,
2020 05 27 08:10:12,400,ERROR,System.err,Agentry SAPWM Worker 3876 Thread,	at com.syclo.sap.bapi.BAPI.run(BAPI.java:239) |,
2020 05 27 08:10:12,400,ERROR,System.err,Agentry SAPWM Worker 3876 Thread,	at com.syclo.sap.component.notification.bapi.NotificationFetchBAPI.addGeoLocations(NotificationFetchBAPI.java:152) |,
2020 05 27 08:10:12,400,ERROR,System.err,Agentry SAPWM Worker 3876 Thread,	at com.syclo.sap.component.notification.bapi.NotificationFetchBAPI.processResults(NotificationFetchBAPI.java:136) |,
2020 05 27 08:10:12,400,ERROR,System.err,Agentry SAPWM Worker 3876 Thread,	at com.syclo.sap.workmanager.custom.notification.bapi.NotificationFetchBAPI.processResults(NotificationFetchBAPI.java:68) |,
2020 05 27 08:10:12,400,ERROR,System.err,Agentry SAPWM Worker 3876 Thread,	at com.syclo.sap.workmanager.custom.notification.object.GetNotificationsStepHandler.run(GetNotificationsStepHandler.java:50) |,
2020 05 27 08:10:12,400,ERROR,System.err,Agentry SAPWM Worker 3876 Thread,	at com.syclo.sap.workmanager.custom.notification.steplet.GetNotificationsSteplet.execute(GetNotificationsSteplet.java:36) |,
2020 05 27 08:10:12,400,ERROR,System.err,Agentry SAPWM Worker 3876 Thread,	at com.syclo.sap.Steplet.doSteplet(Steplet.java:169) |,
2020 05 27 08:11:37,400,ERROR,System.err,Agentry SAPWM_PS Worker 3344 Thread,com.syclo.agentry.AgentryException: Can not determine valid Geospatial Services. |,
2020 05 27 08:11:37,400,ERROR,System.err,Agentry SAPWM_PS Worker 3344 Thread, |,
2020 05 27 08:11:37,400,ERROR,System.err,Agentry SAPWM_PS Worker 3344 Thread,	at com.syclo.sap.bapi.BAPIErrorHandler.init(BAPIErrorHandler.java:76) |,
2020 05 27 08:11:37,400,ERROR,System.err,Agentry SAPWM_PS Worker 3344 Thread,	at com.syclo.sap.bapi.BAPIErrorHandler.<init>(BAPIErrorHandler.java:48) |,
2020 05 27 08:11:37,400,ERROR,System.err,Agentry SAPWM_PS Worker 3344 Thread,	at com.syclo.sap.bapi.BAPI.checkForErrors(BAPI.java:370) |,
2020 05 27 08:11:37,400,ERROR,System.err,Agentry SAPWM_PS Worker 3344 Thread,	at com.syclo.sap.bapi.BAPI.run(BAPI.java:239) |,
2020 05 27 08:11:37,400,ERROR,System.err,Agentry SAPWM_PS Worker 3344 Thread,	at com.syclo.sap.component.notification.bapi.NotificationFetchBAPI.addGeoLocations(NotificationFetchBAPI.java:152) |,
2020 05 27 08:11:37,400,ERROR,System.err,Agentry SAPWM_PS Worker 3344 Thread,	at com.syclo.sap.component.notification.bapi.NotificationFetchBAPI.processResults(NotificationFetchBAPI.java:136) |,
2020 05 27 08:11:37,400,ERROR,System.err,Agentry SAPWM_PS Worker 3344 Thread,	at com.syclo.sap.workmanager.custom.notification.bapi.NotificationFetchBAPI.processResults(NotificationFetchBAPI.java:68) |,
2020 05 27 08:11:37,400,ERROR,System.err,Agentry SAPWM_PS Worker 3344 Thread,	at com.syclo.sap.workmanager.custom.notification.object.GetNotificationsStepHandler.run(GetNotificationsStepHandler.java:50) |,
2020 05 27 08:11:37,400,ERROR,System.err,Agentry SAPWM_PS Worker 3344 Thread,	at com.syclo.sap.workmanager.custom.notification.steplet.GetNotificationsSteplet.execute(GetNotificationsSteplet.java:36) |,
2020 05 27 08:11:37,400,ERROR,System.err,Agentry SAPWM_PS Worker 3344 Thread,	at com.syclo.sap.Steplet.doSteplet(Steplet.java:169) |,
2020 05 27 08:15:23,400,ERROR,System.err,Agentry SAPWM Worker 3876 Thread,com.syclo.agentry.AgentryException: Can not determine valid Geospatial Services. |,
2020 05 27 08:15:23,400,ERROR,System.err,Agentry SAPWM Worker 3876 Thread, |,
2020 05 27 08:15:23,400,ERROR,System.err,Agentry SAPWM Worker 3876 Thread,	at com.syclo.sap.bapi.BAPIErrorHandler.init(BAPIErrorHandler.java:76) |,
2020 05 27 08:15:23,400,ERROR,System.err,Agentry SAPWM Worker 3876 Thread,	at com.syclo.sap.bapi.BAPIErrorHandler.<init>(BAPIErrorHandler.java:48) |,
2020 05 27 08:15:23,400,ERROR,System.err,Agentry SAPWM Worker 3876 Thread,	at com.syclo.sap.bapi.BAPI.checkForErrors(BAPI.java:370) |,
2020 05 27 08:15:23,400,ERROR,System.err,Agentry SAPWM Worker 3876 Thread,	at com.syclo.sap.bapi.BAPI.run(BAPI.java:239) |,
2020 05 27 08:15:23,400,ERROR,System.err,Agentry SAPWM Worker 3876 Thread,	at com.syclo.sap.component.notification.bapi.NotificationFetchBAPI.addGeoLocations(NotificationFetchBAPI.java:152) |,
2020 05 27 08:15:23,400,ERROR,System.err,Agentry SAPWM Worker 3876 Thread,	at com.syclo.sap.component.notification.bapi.NotificationFetchBAPI.processResults(NotificationFetchBAPI.java:136) |,
2020 05 27 08:15:23,400,ERROR,System.err,Agentry SAPWM Worker 3876 Thread,	at com.syclo.sap.workmanager.custom.notification.bapi.NotificationFetchBAPI.processResults(NotificationFetchBAPI.java:68) |,
2020 05 27 08:15:23,400,ERROR,System.err,Agentry SAPWM Worker 3876 Thread,	at com.syclo.sap.workmanager.custom.notification.object.GetNotificationsStepHandler.run(GetNotificationsStepHandler.java:50) |,
2020 05 27 08:15:23,400,ERROR,System.err,Agentry SAPWM Worker 3876 Thread,	at com.syclo.sap.workmanager.custom.notification.steplet.GetNotificationsSteplet.execute(GetNotificationsSteplet.java:36) |,
2020 05 27 08:15:23,400,ERROR,System.err,Agentry SAPWM Worker 3876 Thread,	at com.syclo.sap.Steplet.doSteplet(Steplet.java:169) |,
2020 05 27 08:17:40,400,ERROR,System.err,Agentry SAPWM_PS Worker 3344 Thread,com.syclo.agentry.AgentryException: Can not determine valid Geospatial Services. |,
2020 05 27 08:17:40,400,ERROR,System.err,Agentry SAPWM_PS Worker 3344 Thread, |,
2020 05 27 08:17:40,400,ERROR,System.err,Agentry SAPWM_PS Worker 3344 Thread,	at com.syclo.sap.bapi.BAPIErrorHandler.init(BAPIErrorHandler.java:76) |,
2020 05 27 08:17:40,400,ERROR,System.err,Agentry SAPWM_PS Worker 3344 Thread,	at com.syclo.sap.bapi.BAPIErrorHandler.<init>(BAPIErrorHandler.java:48) |,
2020 05 27 08:17:40,400,ERROR,System.err,Agentry SAPWM_PS Worker 3344 Thread,	at com.syclo.sap.bapi.BAPI.checkForErrors(BAPI.java:370) |,
2020 05 27 08:17:40,400,ERROR,System.err,Agentry SAPWM_PS Worker 3344 Thread,	at com.syclo.sap.bapi.BAPI.run(BAPI.java:239) |,
2020 05 27 08:17:40,400,ERROR,System.err,Agentry SAPWM_PS Worker 3344 Thread,	at com.syclo.sap.component.notification.bapi.NotificationFetchBAPI.addGeoLocations(NotificationFetchBAPI.java:152) |,
2020 05 27 08:17:40,400,ERROR,System.err,Agentry SAPWM_PS Worker 3344 Thread,	at com.syclo.sap.component.notification.bapi.NotificationFetchBAPI.processResults(NotificationFetchBAPI.java:136) |,
2020 05 27 08:17:40,400,ERROR,System.err,Agentry SAPWM_PS Worker 3344 Thread,	at com.syclo.sap.workmanager.custom.notification.bapi.NotificationFetchBAPI.processResults(NotificationFetchBAPI.java:68) |,
2020 05 27 08:17:40,400,ERROR,System.err,Agentry SAPWM_PS Worker 3344 Thread,	at com.syclo.sap.workmanager.custom.notification.object.GetNotificationsStepHandler.run(GetNotificationsStepHandler.java:50) |,
2020 05 27 08:17:40,400,ERROR,System.err,Agentry SAPWM_PS Worker 3344 Thread,	at com.syclo.sap.workmanager.custom.notification.steplet.GetNotificationsSteplet.execute(GetNotificationsSteplet.java:36) |,
2020 05 27 08:17:40,400,ERROR,System.err,Agentry SAPWM_PS Worker 3344 Thread,	at com.syclo.sap.Steplet.doSteplet(Steplet.java:169) |,
2020 05 27 08:21:00,400,ERROR,System.err,Agentry SAPWM_PS Worker 6636 Thread,com.syclo.agentry.AgentryException: Can not determine valid Geospatial Services. |,
2020 05 27 08:21:00,400,ERROR,System.err,Agentry SAPWM_PS Worker 6636 Thread, |,
2020 05 27 08:21:00,400,ERROR,System.err,Agentry SAPWM_PS Worker 6636 Thread,	at com.syclo.sap.bapi.BAPIErrorHandler.init(BAPIErrorHandler.java:76) |,
2020 05 27 08:21:00,400,ERROR,System.err,Agentry SAPWM_PS Worker 6636 Thread,	at com.syclo.sap.bapi.BAPIErrorHandler.<init>(BAPIErrorHandler.java:48) |,
2020 05 27 08:21:00,400,ERROR,System.err,Agentry SAPWM_PS Worker 6636 Thread,	at com.syclo.sap.bapi.BAPI.checkForErrors(BAPI.java:370) |,
2020 05 27 08:21:00,400,ERROR,System.err,Agentry SAPWM_PS Worker 6636 Thread,	at com.syclo.sap.bapi.BAPI.run(BAPI.java:239) |,
2020 05 27 08:21:00,400,ERROR,System.err,Agentry SAPWM_PS Worker 6636 Thread,	at com.syclo.sap.component.notification.bapi.NotificationFetchBAPI.addGeoLocations(NotificationFetchBAPI.java:152) |,
2020 05 27 08:21:00,400,ERROR,System.err,Agentry SAPWM_PS Worker 6636 Thread,	at com.syclo.sap.component.notification.bapi.NotificationFetchBAPI.processResults(NotificationFetchBAPI.java:136) |,
2020 05 27 08:21:00,400,ERROR,System.err,Agentry SAPWM_PS Worker 6636 Thread,	at com.syclo.sap.workmanager.custom.notification.bapi.NotificationFetchBAPI.processResults(NotificationFetchBAPI.java:68) |,
2020 05 27 08:21:00,400,ERROR,System.err,Agentry SAPWM_PS Worker 6636 Thread,	at com.syclo.sap.workmanager.custom.notification.object.GetNotificationsStepHandler.run(GetNotificationsStepHandler.java:50) |,
2020 05 27 08:21:00,400,ERROR,System.err,Agentry SAPWM_PS Worker 6636 Thread,	at com.syclo.sap.workmanager.custom.notification.steplet.GetNotificationsSteplet.execute(GetNotificationsSteplet.java:36) |,
2020 05 27 08:21:00,400,ERROR,System.err,Agentry SAPWM_PS Worker 6636 Thread,	at com.syclo.sap.Steplet.doSteplet(Steplet.java:169) |,
2020 05 27 08:22:16,400,ERROR,com.sap.mobile.platform.server.agentry.console,Agentry SAPWM64 Worker 5700 Thread,"Exception: 08:22:16 05/27/2020 : 3 (Agentry), XFailedToSendResponse (300, 23, 21, e0021037, ), ..\agentry\netmsg.cpp",
2020 05 27 08:23:41,400,ERROR,com.sap.mobile.platform.server.agentry.console,Agentry SAPIM Worker 7268 Thread,"Exception: 08:23:41 05/27/2020 : 20 (Agentry3), Java Business Logic Error (com.syclo.agentry.BusinessLogicException: TransferOrderConfirmSteplet - 27.05.2020 08:23:41  - CX_SY_NO_HANDLER:An exception of type 'CX_SY_OPEN_SQL_DB' occurred, that was not caught anywhere in the call hierarchy. It was not handled locally or declared using a RAISING cl",
2020 05 27 08:27:21,400,ERROR,com.sap.mobile.platform.server.agentry.console,Agentry SAPIM Worker 7268 Thread,"Exception: 08:27:21 05/27/2020 : 20 (Agentry3), Java Business Logic Error (com.syclo.agentry.BusinessLogicException: TransferOrderConfirmSteplet - 27.05.2020 08:27:21  - CX_SY_NO_HANDLER:An exception of type 'CX_SY_OPEN_SQL_DB' occurred, that was not caught anywhere in the call hierarchy. It was not handled locally or declared using a RAISING cl",
2020 05 27 08:36:01,400,ERROR,com.sap.mobile.platform.server.agentry.console,Agentry SAPIM Worker 7268 Thread,"Exception: 08:36:01 05/27/2020 : 20 (Agentry3), Java Business Logic Error (com.syclo.agentry.BusinessLogicException: ZIssueSteplet - Deficit of BA Unrestricted-use 1 EA : 2700102036 D001 0050 BRA-000001",
2020 05 27 08:45:51,400,ERROR,com.sap.mobile.platform.server.agentry.console,Agentry SAPIM Worker 7268 Thread,"Exception: 08:45:51 05/27/2020 : 3 (Agentry), XFailedToSendResponse (622, 11, 72, e0022627, ), ..\agentry\netmsg.cpp",
2020 05 27 08:52:19,400,ERROR,System.err,Agentry SAPWM_PS Worker 3344 Thread,com.syclo.agentry.AgentryException: Can not determine valid Geospatial Services. |,
2020 05 27 08:52:19,400,ERROR,System.err,Agentry SAPWM_PS Worker 3344 Thread, |,
2020 05 27 08:52:19,400,ERROR,System.err,Agentry SAPWM_PS Worker 3344 Thread,	at com.syclo.sap.bapi.BAPIErrorHandler.init(BAPIErrorHandler.java:76) |,
2020 05 27 08:52:19,400,ERROR,System.err,Agentry SAPWM_PS Worker 3344 Thread,	at com.syclo.sap.bapi.BAPIErrorHandler.<init>(BAPIErrorHandler.java:48) |,
2020 05 27 08:52:19,400,ERROR,System.err,Agentry SAPWM_PS Worker 3344 Thread,	at com.syclo.sap.bapi.BAPI.checkForErrors(BAPI.java:370) |,
2020 05 27 08:52:19,400,ERROR,System.err,Agentry SAPWM_PS Worker 3344 Thread,	at com.syclo.sap.bapi.BAPI.run(BAPI.java:239) |,
2020 05 27 08:52:19,400,ERROR,System.err,Agentry SAPWM_PS Worker 3344 Thread,	at com.syclo.sap.component.notification.bapi.NotificationFetchBAPI.addGeoLocations(NotificationFetchBAPI.java:152) |,
2020 05 27 08:52:19,400,ERROR,System.err,Agentry SAPWM_PS Worker 3344 Thread,	at com.syclo.sap.component.notification.bapi.NotificationFetchBAPI.processResults(NotificationFetchBAPI.java:136) |,
2020 05 27 08:52:19,400,ERROR,System.err,Agentry SAPWM_PS Worker 3344 Thread,	at com.syclo.sap.workmanager.custom.notification.bapi.NotificationFetchBAPI.processResults(NotificationFetchBAPI.java:68) |,
2020 05 27 08:52:19,400,ERROR,System.err,Agentry SAPWM_PS Worker 3344 Thread,	at com.syclo.sap.workmanager.custom.notification.object.GetNotificationsStepHandler.run(GetNotificationsStepHandler.java:50) |,
2020 05 27 08:52:19,400,ERROR,System.err,Agentry SAPWM_PS Worker 3344 Thread,	at com.syclo.sap.workmanager.custom.notification.steplet.GetNotificationsSteplet.execute(GetNotificationsSteplet.java:36) |,
2020 05 27 08:52:19,400,ERROR,System.err,Agentry SAPWM_PS Worker 3344 Thread,	at com.syclo.sap.Steplet.doSteplet(Steplet.java:169) |,
2020 05 27 08:52:22,400,ERROR,System.err,Agentry SAPWM Worker 6748 Thread,com.syclo.agentry.AgentryException: Can not determine valid Geospatial Services. |,
2020 05 27 08:52:22,400,ERROR,System.err,Agentry SAPWM Worker 6748 Thread, |,
2020 05 27 08:52:22,400,ERROR,System.err,Agentry SAPWM Worker 6748 Thread,	at com.syclo.sap.bapi.BAPIErrorHandler.init(BAPIErrorHandler.java:76) |,
2020 05 27 08:52:22,400,ERROR,System.err,Agentry SAPWM Worker 6748 Thread,	at com.syclo.sap.bapi.BAPIErrorHandler.<init>(BAPIErrorHandler.java:48) |,
2020 05 27 08:52:22,400,ERROR,System.err,Agentry SAPWM Worker 6748 Thread,	at com.syclo.sap.bapi.BAPI.checkForErrors(BAPI.java:370) |,
2020 05 27 08:52:22,400,ERROR,System.err,Agentry SAPWM Worker 6748 Thread,	at com.syclo.sap.bapi.BAPI.run(BAPI.java:239) |,
2020 05 27 08:52:22,400,ERROR,System.err,Agentry SAPWM Worker 6748 Thread,	at com.syclo.sap.component.workorder.bapi.WorkorderFetchBAPI.addGeoLocations(WorkorderFetchBAPI.java:250) |,
2020 05 27 08:52:22,400,ERROR,System.err,Agentry SAPWM Worker 6748 Thread,	at com.syclo.sap.component.workorder.bapi.WorkorderFetchBAPI.processResults(WorkorderFetchBAPI.java:230) |,
2020 05 27 08:52:22,400,ERROR,System.err,Agentry SAPWM Worker 6748 Thread,	at com.syclo.sap.component.lam.workorder.bapi.WorkorderFetchBAPI.processResults(WorkorderFetchBAPI.java:42) |,
2020 05 27 08:52:22,400,ERROR,System.err,Agentry SAPWM Worker 6748 Thread,	at com.syclo.sap.workmanager.custom.workorder.bapi.WorkorderFetchBAPI.processResults(WorkorderFetchBAPI.java:54) |,
2020 05 27 08:52:22,400,ERROR,System.err,Agentry SAPWM Worker 6748 Thread,	at com.syclo.sap.workmanager.custom.workorder.stephandler.GetWorkOrdersStepHandler.run(GetWorkOrdersStepHandler.java:43) |,
2020 05 27 08:52:22,400,ERROR,System.err,Agentry SAPWM Worker 6748 Thread,	at com.syclo.sap.workmanager.custom.workorder.steplet.GetWorkOrdersSteplet.execute(GetWorkOrdersSteplet.java:32) |,
